,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_date
21959,Brooklyn,Williamsburg,40.71284,-73.96284,Private room,88,7,15,0.55,1,0,2018.0,1.0,1.0
21960,Manhattan,Upper West Side,40.79563,-73.97634,Entire home/apt,215,3,38,1.4,1,31,2019.0,6.0,10.0
21961,Manhattan,Hell's Kitchen,40.76125,-73.98945,Entire home/apt,134,1,81,2.96,2,0,2019.0,3.0,5.0
21962,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94618,Entire home/apt,125,2,104,3.69,1,268,2019.0,6.0,12.0
21963,Brooklyn,East New York,40.6613,-73.89088,Private room,60,1,0,0.0,1,88,0.0,0.0,0.0
21964,Manhattan,Inwood,40.86857,-73.91577,Private room,60,4,95,3.65,1,323,2019.0,7.0,1.0
21965,Brooklyn,Flatbush,40.64945,-73.96108,Private room,56,7,12,0.44,1,0,2019.0,3.0,27.0
21966,Brooklyn,Bushwick,40.69872,-73.92718,Private room,85,1,19,0.72,2,0,2017.0,8.0,31.0
21967,Brooklyn,Bedford-Stuyvesant,40.6781,-73.90822,Entire home/apt,100,2,50,3.12,2,235,2019.0,6.0,26.0
21968,Manhattan,Harlem,40.81248,-73.94317,Private room,55,2,0,0.0,1,0,0.0,0.0,0.0
21969,Manhattan,Harlem,40.81315,-73.94747,Entire home/apt,150,4,22,0.85,1,238,2019.0,6.0,15.0
21970,Manhattan,Upper East Side,40.78193,-73.95099,Private room,60,183,1,0.09,1,340,2018.0,7.0,30.0
21971,Brooklyn,Williamsburg,40.71415,-73.94867,Entire home/apt,108,28,17,0.66,6,332,2019.0,4.0,26.0
21972,Brooklyn,Bedford-Stuyvesant,40.69076,-73.95404,Entire home/apt,122,4,59,2.11,1,217,2018.0,9.0,1.0
21973,Queens,Fresh Meadows,40.73275,-73.79366,Entire home/apt,45,2,142,5.03,2,2,2019.0,7.0,3.0
21974,Brooklyn,Williamsburg,40.71889,-73.95707,Entire home/apt,150,7,2,0.08,1,0,2018.0,1.0,4.0
21975,Brooklyn,Bedford-Stuyvesant,40.68445,-73.92662,Entire home/apt,160,2,45,1.61,2,0,2018.0,1.0,30.0
21976,Brooklyn,Brooklyn Heights,40.69551,-73.99371,Entire home/apt,140,7,1,0.05,1,8,2018.0,1.0,2.0
21977,Brooklyn,Bushwick,40.69709,-73.93103,Entire home/apt,210,3,76,2.8,1,9,2019.0,6.0,24.0
21978,Manhattan,Greenwich Village,40.73523,-73.99465,Entire home/apt,180,3,2,0.07,1,365,2017.0,4.0,18.0
21979,Queens,Astoria,40.76505,-73.90918,Private room,80,1,161,5.74,3,365,2019.0,7.0,2.0
21980,Manhattan,Harlem,40.82279,-73.9517,Private room,79,2,72,2.59,1,160,2019.0,6.0,25.0
21981,Brooklyn,Park Slope,40.68233,-73.97778,Entire home/apt,180,3,2,0.07,1,0,2017.0,4.0,18.0
21982,Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95831,Entire home/apt,190,7,9,0.36,2,82,2019.0,2.0,21.0
21983,Brooklyn,Flatbush,40.64041,-73.95674,Private room,60,2,0,0.0,2,175,0.0,0.0,0.0
21984,Manhattan,Morningside Heights,40.80935,-73.95786,Entire home/apt,139,1,77,2.79,1,0,2018.0,12.0,17.0
21985,Brooklyn,South Slope,40.66929,-73.98707,Entire home/apt,163,5,12,0.43,1,192,2019.0,5.0,30.0
21986,Brooklyn,Flatbush,40.63865,-73.95786,Private room,65,2,0,0.0,2,0,0.0,0.0,0.0
21987,Manhattan,Chelsea,40.74054,-74.0004,Entire home/apt,365,6,7,0.26,1,0,2018.0,1.0,26.0
21988,Queens,Ditmars Steinway,40.77411,-73.90926,Entire home/apt,200,5,42,1.55,1,77,2018.0,12.0,7.0
21989,Brooklyn,Bedford-Stuyvesant,40.69197,-73.95849,Entire home/apt,84,4,8,1.1,1,0,2019.0,6.0,12.0
21990,Queens,Long Island City,40.75386,-73.93324,Private room,58,1,104,3.74,9,300,2019.0,6.0,11.0
21991,Brooklyn,Bushwick,40.69927,-73.91316,Private room,42,2,12,1.26,2,0,2018.0,12.0,30.0
21992,Brooklyn,South Slope,40.66175,-73.98731,Entire home/apt,90,3,76,2.75,1,248,2019.0,6.0,20.0
21993,Brooklyn,Flatbush,40.63501,-73.95522,Private room,98,4,0,0.0,3,0,0.0,0.0,0.0
21994,Brooklyn,Flatbush,40.63637,-73.95698,Private room,75,4,2,0.32,3,188,2019.0,6.0,10.0
21995,Manhattan,Harlem,40.82837,-73.94854,Private room,86,2,3,0.11,3,342,2018.0,9.0,13.0
21996,Manhattan,Tribeca,40.7192,-74.01022,Entire home/apt,251,1,12,0.43,1,0,2017.0,5.0,28.0
21997,Brooklyn,South Slope,40.66865,-73.9865,Entire home/apt,85,3,6,0.23,3,98,2019.0,2.0,20.0
21998,Brooklyn,Fort Greene,40.69677,-73.97112,Entire home/apt,285,4,19,0.68,1,15,2019.0,7.0,5.0
21999,Manhattan,Murray Hill,40.74817,-73.98211,Entire home/apt,325,2,5,0.18,1,0,2017.0,11.0,15.0
22000,Manhattan,Financial District,40.70833,-74.0131,Entire home/apt,220,2,9,0.33,1,47,2019.0,4.0,9.0
22001,Brooklyn,Park Slope,40.66926,-73.97862,Private room,250,1,0,0.0,1,89,0.0,0.0,0.0
22002,Queens,Long Island City,40.75551,-73.934,Private room,58,1,74,2.66,9,281,2019.0,6.0,21.0
22003,Queens,Long Island City,40.75603,-73.93405,Private room,58,1,86,3.09,9,301,2019.0,6.0,23.0
22004,Brooklyn,Crown Heights,40.67268,-73.95249,Private room,50,3,16,0.62,4,37,2018.0,8.0,29.0
22005,Brooklyn,Williamsburg,40.71233,-73.96181,Entire home/apt,145,3,56,2.01,1,18,2019.0,6.0,24.0
22006,Manhattan,Midtown,40.76383,-73.97704,Private room,199,2,0,0.0,1,0,0.0,0.0,0.0
22007,Manhattan,Upper East Side,40.77546,-73.94897,Private room,126,1,120,4.28,4,148,2019.0,6.0,30.0
22008,Manhattan,Upper East Side,40.7683,-73.95919,Entire home/apt,230,4,34,1.33,1,4,2019.0,6.0,25.0
22009,Manhattan,Upper East Side,40.77349,-73.94994,Private room,129,1,117,4.2,4,155,2019.0,7.0,4.0
22010,Manhattan,Upper East Side,40.77571,-73.94803,Private room,119,1,120,4.34,4,147,2019.0,6.0,9.0
22011,Queens,Jamaica,40.6809,-73.78196,Private room,50,1,173,6.15,2,365,2019.0,7.0,7.0
22012,Brooklyn,Bedford-Stuyvesant,40.68968,-73.94483,Entire home/apt,100,7,3,0.11,1,0,2018.0,10.0,21.0
22013,Brooklyn,Brooklyn Heights,40.69452,-73.99552,Entire home/apt,199,90,35,1.25,1,0,2019.0,4.0,9.0
22014,Brooklyn,Bedford-Stuyvesant,40.6778,-73.9135,Private room,65,1,140,5.0,1,144,2019.0,6.0,30.0
22015,Manhattan,Washington Heights,40.85022,-73.92903,Private room,50,4,9,0.33,1,83,2018.0,9.0,29.0
22016,Brooklyn,Crown Heights,40.67247,-73.94421,Private room,65,1,51,1.83,1,0,2018.0,6.0,28.0
22017,Manhattan,East Village,40.72864,-73.98102,Entire home/apt,200,5,2,0.07,1,0,2018.0,9.0,25.0
22018,Manhattan,Upper East Side,40.76578,-73.95443,Private room,150,2,61,2.85,2,287,2019.0,6.0,16.0
22019,Brooklyn,Crown Heights,40.67186,-73.94094,Private room,50,1,6,0.21,1,0,2018.0,8.0,28.0
22020,Brooklyn,Flatbush,40.64765,-73.95804,Private room,90,2,45,1.64,1,363,2019.0,6.0,30.0
22021,Brooklyn,Downtown Brooklyn,40.69383,-73.98539,Entire home/apt,180,14,1,0.1,1,0,2018.0,9.0,17.0
22022,Brooklyn,Prospect-Lefferts Gardens,40.65531,-73.96161,Private room,50,4,6,0.22,1,6,2019.0,3.0,31.0
22023,Manhattan,Upper East Side,40.7701,-73.9589,Entire home/apt,250,2,0,0.0,1,0,0.0,0.0,0.0
22024,Staten Island,Arrochar,40.59347,-74.06914,Entire home/apt,122,1,52,2.0,3,219,2019.0,6.0,23.0
22025,Brooklyn,DUMBO,40.70208,-73.98568,Entire home/apt,225,2,1,0.07,1,88,2018.0,4.0,14.0
22026,Queens,Flushing,40.75708,-73.81268,Private room,51,2,129,4.63,10,355,2019.0,6.0,23.0
22027,Brooklyn,Bushwick,40.69554,-73.92588,Entire home/apt,90,1,4,0.14,1,0,2017.0,5.0,12.0
22028,Brooklyn,Gravesend,40.60044,-73.99341,Private room,79,1,2,0.08,1,0,2017.0,5.0,28.0
22029,Brooklyn,Bedford-Stuyvesant,40.68567,-73.93509,Entire home/apt,275,2,66,2.42,1,23,2019.0,6.0,28.0
22030,Brooklyn,Bushwick,40.69705,-73.92585,Private room,45,1,0,0.0,1,1,0.0,0.0,0.0
22031,Manhattan,East Village,40.72766,-73.98249,Private room,100,3,26,0.94,1,0,2018.0,10.0,21.0
22032,Manhattan,Upper West Side,40.7975,-73.97161,Entire home/apt,199,2,83,3.01,1,37,2019.0,6.0,30.0
22033,Manhattan,Nolita,40.72263,-73.99622,Private room,75,1,8,0.28,1,0,2017.0,4.0,30.0
22034,Brooklyn,Bushwick,40.695,-73.90755,Entire home/apt,145,7,25,0.95,1,271,2019.0,6.0,16.0
22035,Brooklyn,Bedford-Stuyvesant,40.68607,-73.92392,Entire home/apt,161,2,45,1.65,2,270,2019.0,6.0,24.0
22036,Brooklyn,Bedford-Stuyvesant,40.68116,-73.95726,Private room,45,2,14,0.51,3,0,2017.0,9.0,30.0
22037,Bronx,Pelham Gardens,40.86437,-73.83863,Private room,43,20,6,0.69,2,104,2019.0,6.0,23.0
22038,Brooklyn,Bedford-Stuyvesant,40.68683,-73.94411,Private room,50,2,0,0.0,1,0,0.0,0.0,0.0
22039,Brooklyn,Prospect Heights,40.67774,-73.96487,Entire home/apt,95,7,22,0.78,1,13,2019.0,6.0,23.0
22040,Queens,Astoria,40.76121,-73.92341,Private room,60,2,40,1.46,1,67,2019.0,6.0,23.0
22041,Bronx,Morris Heights,40.84565,-73.91684,Entire home/apt,80,4,0,0.0,1,0,0.0,0.0,0.0
22042,Brooklyn,Bath Beach,40.60353,-74.01599,Entire home/apt,180,3,46,1.68,1,334,2019.0,7.0,2.0
22043,Manhattan,Hell's Kitchen,40.7606,-73.99345,Entire home/apt,150,8,8,0.3,1,11,2019.0,1.0,2.0
22044,Staten Island,West Brighton,40.63116,-74.12278,Private room,49,2,45,1.62,3,276,2019.0,6.0,9.0
22045,Staten Island,West Brighton,40.63149,-74.12393,Private room,49,2,32,1.14,3,315,2019.0,6.0,29.0
22046,Manhattan,Upper West Side,40.77617,-73.98188,Entire home/apt,249,3,20,0.84,1,63,2019.0,6.0,29.0
22047,Brooklyn,Bedford-Stuyvesant,40.6966,-73.93839,Private room,70,3,27,1.81,1,0,2019.0,6.0,1.0
22048,Brooklyn,Williamsburg,40.70626,-73.95212,Private room,60,4,3,0.12,1,0,2017.0,8.0,7.0
22049,Queens,Bayside,40.74924,-73.75654,Private room,49,3,29,1.07,5,96,2019.0,6.0,16.0
22050,Queens,Rosedale,40.65252,-73.73425,Private room,22,1,59,2.1,1,0,2019.0,5.0,17.0
22051,Brooklyn,Brighton Beach,40.58017,-73.9616,Shared room,50,1,1,0.05,4,1,2017.0,9.0,13.0
22052,Manhattan,Upper East Side,40.7823,-73.94838,Entire home/apt,105,5,117,4.29,3,187,2019.0,6.0,23.0
22053,Manhattan,Harlem,40.81184,-73.94488,Private room,89,3,49,1.76,1,157,2018.0,7.0,15.0
22054,Brooklyn,Fort Hamilton,40.62241,-74.02863,Entire home/apt,115,4,3,0.48,3,295,2019.0,5.0,19.0
22055,Manhattan,Harlem,40.8153,-73.9508,Private room,65,2,18,0.64,1,0,2018.0,11.0,4.0
22056,Queens,Astoria,40.76924,-73.91702,Private room,65,1,11,3.24,1,9,2019.0,6.0,17.0
22057,Queens,Woodside,40.74176,-73.90631,Private room,35,1,0,0.0,1,0,0.0,0.0,0.0
22058,Manhattan,Inwood,40.86348,-73.92232,Private room,99,3,4,0.15,3,179,2018.0,10.0,3.0
22059,Brooklyn,Williamsburg,40.70849,-73.96603,Private room,83,1,46,1.69,2,192,2019.0,6.0,25.0
22060,Brooklyn,Williamsburg,40.70961,-73.94635,Private room,45,1,98,3.53,1,44,2019.0,6.0,27.0
22061,Manhattan,Inwood,40.86448,-73.92351,Private room,99,3,0,0.0,3,180,0.0,0.0,0.0
22062,Queens,East Elmhurst,40.76075,-73.87943,Private room,55,1,296,10.6,2,322,2019.0,7.0,1.0
22063,Brooklyn,Bay Ridge,40.63431,-74.02552,Entire home/apt,100,3,25,0.96,1,353,2019.0,6.0,11.0
22064,Brooklyn,Prospect Heights,40.67453,-73.96785,Entire home/apt,158,30,0,0.0,3,281,0.0,0.0,0.0
22065,Manhattan,Chelsea,40.74864,-73.99398,Private room,89,2,2,0.07,1,113,2017.0,4.0,2.0
22066,Brooklyn,Bushwick,40.70216,-73.92928,Private room,37,2,1,0.04,1,0,2017.0,5.0,8.0
22067,Queens,Ridgewood,40.70886,-73.91742,Private room,60,1,1,0.05,1,0,2017.0,9.0,24.0
22068,Queens,East Elmhurst,40.76389,-73.87155,Shared room,38,1,224,7.96,5,80,2019.0,7.0,6.0
22069,Manhattan,Midtown,40.76305,-73.97841,Entire home/apt,800,1,19,0.69,2,0,2017.0,6.0,24.0
22070,Manhattan,Gramercy,40.7345,-73.98482,Entire home/apt,325,6,11,0.41,1,177,2018.0,7.0,29.0
22071,Brooklyn,Bedford-Stuyvesant,40.6899,-73.95498,Private room,89,1,76,2.77,4,358,2019.0,6.0,30.0
22072,Manhattan,Lower East Side,40.72194,-73.98941,Shared room,68,1,5,0.18,1,0,2017.0,6.0,18.0
22073,Manhattan,Harlem,40.80766,-73.94342,Entire home/apt,700,6,2,0.09,2,72,2018.0,4.0,8.0
22074,Brooklyn,Williamsburg,40.70987,-73.94756,Entire home/apt,210,2,35,1.56,1,170,2019.0,6.0,23.0
22075,Brooklyn,Williamsburg,40.71164,-73.9572,Entire home/apt,150,30,5,0.2,2,48,2018.0,6.0,2.0
22076,Manhattan,Chelsea,40.74128,-73.99986,Entire home/apt,139,1,0,0.0,1,0,0.0,0.0,0.0
22077,Manhattan,East Harlem,40.79274,-73.94562,Private room,103,2,137,5.12,4,208,2019.0,7.0,6.0
22078,Brooklyn,Crown Heights,40.67181,-73.95865,Private room,45,25,2,0.08,1,0,2017.0,8.0,20.0
22079,Manhattan,East Harlem,40.79142,-73.94664,Private room,90,2,110,4.04,4,237,2019.0,6.0,29.0
22080,Manhattan,Hell's Kitchen,40.76722,-73.98568,Entire home/apt,227,5,6,0.95,1,0,2019.0,4.0,23.0
22081,Brooklyn,Williamsburg,40.71869,-73.95158,Entire home/apt,100,2,1,0.04,1,0,2017.0,3.0,24.0
22082,Staten Island,Tompkinsville,40.63568,-74.07826,Entire home/apt,75,4,117,4.31,3,173,2019.0,7.0,1.0
22083,Manhattan,Upper West Side,40.78549,-73.97664,Entire home/apt,97,3,4,0.14,1,0,2017.0,4.0,16.0
22084,Queens,Bayside,40.75092,-73.75316,Private room,50,7,35,1.29,5,145,2019.0,6.0,24.0
22085,Queens,Bayside,40.75136,-73.75269,Private room,60,7,30,1.1,5,169,2019.0,5.0,26.0
22086,Brooklyn,Greenpoint,40.73018,-73.95464,Private room,50,7,1,0.26,1,157,2019.0,3.0,16.0
22087,Queens,Flushing,40.74923,-73.80568,Entire home/apt,229,1,22,0.8,6,265,2018.0,12.0,27.0
22088,Manhattan,Lower East Side,40.7203,-73.99172,Entire home/apt,150,2,18,0.87,1,0,2018.0,4.0,28.0
22089,Brooklyn,Bushwick,40.68643,-73.91465,Private room,50,1,3,0.13,26,342,2017.0,9.0,30.0
22090,Staten Island,Tompkinsville,40.63101,-74.08443,Entire home/apt,95,4,54,2.06,1,0,2018.0,9.0,24.0
22091,Manhattan,East Harlem,40.78866,-73.95435,Private room,62,3,3,0.11,1,0,2017.0,4.0,28.0
22092,Manhattan,East Harlem,40.80617,-73.9415,Entire home/apt,115,1,161,5.78,2,156,2019.0,6.0,23.0
22093,Queens,Ridgewood,40.70336,-73.90991,Private room,55,1,41,2.18,1,5,2019.0,7.0,3.0
22094,Brooklyn,Crown Heights,40.67438,-73.94071,Entire home/apt,90,6,8,0.35,1,8,2018.0,7.0,24.0
22095,Manhattan,Harlem,40.83046,-73.94142,Private room,30,1,7,0.25,1,0,2017.0,8.0,21.0
22096,Manhattan,East Harlem,40.80113,-73.94283,Private room,100,2,0,0.0,1,0,0.0,0.0,0.0
22097,Brooklyn,Bushwick,40.70422,-73.92757,Private room,71,1,73,2.61,3,364,2019.0,6.0,21.0
22098,Brooklyn,Bushwick,40.70276,-73.9271,Private room,70,1,59,2.11,3,362,2018.0,4.0,15.0
22099,Manhattan,East Harlem,40.80623,-73.94047,Entire home/apt,115,1,134,4.81,2,1,2019.0,6.0,24.0
22100,Queens,Springfield Gardens,40.666,-73.76333,Private room,65,1,325,11.72,2,0,2019.0,6.0,12.0
22101,Queens,Rockaway Beach,40.58493,-73.81736,Entire home/apt,120,1,113,4.07,2,133,2019.0,6.0,25.0
22102,Brooklyn,Williamsburg,40.71168,-73.9657,Private room,100,5,2,0.07,1,0,2017.0,5.0,25.0
22103,Brooklyn,Bedford-Stuyvesant,40.6921,-73.93502,Private room,59,1,181,6.65,1,34,2019.0,7.0,6.0
22104,Queens,Springfield Gardens,40.66535,-73.76367,Private room,65,1,368,13.24,2,0,2019.0,6.0,21.0
22105,Manhattan,Upper West Side,40.80171,-73.96623,Private room,89,5,55,2.02,1,0,2018.0,9.0,7.0
22106,Brooklyn,Kensington,40.63052,-73.97161,Private room,250,2,0,0.0,1,365,0.0,0.0,0.0
22107,Queens,Jamaica,40.68615,-73.78747,Private room,80,1,177,7.0,3,180,2019.0,6.0,23.0
22108,Manhattan,Hell's Kitchen,40.76428,-73.9941,Entire home/apt,127,3,1,0.04,1,0,2017.0,5.0,12.0
22109,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95254,Private room,150,5,0,0.0,1,66,0.0,0.0,0.0
22110,Brooklyn,Flatlands,40.63159,-73.92724,Entire home/apt,170,2,3,1.14,3,180,2019.0,6.0,27.0
22111,Manhattan,Nolita,40.72196,-73.99664,Private room,120,6,47,2.54,1,40,2019.0,7.0,3.0
22112,Brooklyn,Bushwick,40.69708,-73.91237,Private room,44,3,31,1.11,1,365,2019.0,7.0,1.0
22113,Queens,Long Island City,40.7483,-73.94531,Private room,71,7,102,3.66,2,173,2019.0,4.0,15.0
22114,Brooklyn,Brooklyn Heights,40.69253,-73.99249,Private room,150,2,61,2.36,1,117,2019.0,6.0,16.0
22115,Brooklyn,Williamsburg,40.70973,-73.94552,Private room,75,2,0,0.0,1,0,0.0,0.0,0.0
22116,Queens,Astoria,40.76529,-73.92304,Private room,53,2,14,0.55,1,0,2018.0,5.0,17.0
22117,Brooklyn,Bushwick,40.69491,-73.91266,Private room,100,1,2,0.09,1,269,2018.0,1.0,1.0
22118,Brooklyn,Prospect Heights,40.67841,-73.9698,Entire home/apt,175,7,5,0.18,1,0,2018.0,10.0,25.0
22119,Manhattan,East Village,40.72107,-73.98039,Entire home/apt,170,3,8,0.36,1,111,2019.0,5.0,27.0
22120,Manhattan,Harlem,40.81733,-73.95413,Private room,25,1,0,0.0,1,0,0.0,0.0,0.0
22121,Queens,Jackson Heights,40.75125,-73.87644,Private room,51,1,108,3.91,1,306,2019.0,6.0,30.0
22122,Manhattan,Upper East Side,40.76999,-73.94928,Entire home/apt,95,1,89,3.72,1,0,2019.0,6.0,21.0
22123,Brooklyn,Bushwick,40.70432,-73.9267,Entire home/apt,94,2,51,1.87,1,74,2019.0,6.0,28.0
22124,Brooklyn,Canarsie,40.6427,-73.91266,Private room,69,1,20,0.78,4,305,2018.0,10.0,15.0
22125,Manhattan,Upper East Side,40.77666,-73.95618,Private room,105,2,8,0.3,1,0,2018.0,6.0,16.0
22126,Manhattan,East Village,40.72856,-73.98125,Entire home/apt,79,2,1,0.04,1,0,2017.0,4.0,7.0
22127,Queens,Sunnyside,40.7381,-73.91893,Private room,64,31,0,0.0,2,95,0.0,0.0,0.0
22128,Brooklyn,Crown Heights,40.67164,-73.95326,Private room,40,15,26,0.93,4,67,2019.0,6.0,3.0
22129,Manhattan,East Harlem,40.79295,-73.93808,Private room,62,3,21,0.77,1,0,2018.0,9.0,23.0
22130,Manhattan,Financial District,40.70552,-74.00941,Entire home/apt,110,7,32,1.17,1,272,2019.0,6.0,13.0
22131,Manhattan,West Village,40.73581,-74.00666,Entire home/apt,185,4,22,0.81,1,22,2019.0,7.0,2.0
22132,Manhattan,East Harlem,40.80726,-73.93815,Entire home/apt,177,2,130,4.8,1,267,2019.0,7.0,5.0
22133,Brooklyn,Crown Heights,40.67541,-73.94917,Entire home/apt,110,2,4,0.3,1,0,2019.0,5.0,19.0
22134,Manhattan,Murray Hill,40.74891,-73.97846,Entire home/apt,235,3,0,0.0,1,0,0.0,0.0,0.0
22135,Manhattan,Upper East Side,40.78311,-73.95299,Private room,80,3,85,3.06,1,28,2019.0,5.0,26.0
22136,Queens,Astoria,40.77411,-73.92731,Private room,53,5,47,1.76,1,5,2019.0,6.0,23.0
22137,Brooklyn,Park Slope,40.67148,-73.97766,Private room,95,9,4,0.18,1,0,2017.0,11.0,11.0
22138,Manhattan,Upper East Side,40.76138,-73.9598,Entire home/apt,115,30,1,0.05,121,336,2017.0,9.0,30.0
22139,Brooklyn,Prospect-Lefferts Gardens,40.65749,-73.95511,Private room,65,2,0,0.0,1,0,0.0,0.0,0.0
22140,Manhattan,Midtown,40.74397,-73.98405,Entire home/apt,130,4,5,0.19,2,0,2018.0,9.0,2.0
22141,Manhattan,East Village,40.72552,-73.98657,Private room,79,4,1,0.04,1,0,2017.0,5.0,13.0
22142,Brooklyn,Clinton Hill,40.69422,-73.96565,Entire home/apt,107,2,5,0.18,1,0,2017.0,5.0,30.0
22143,Brooklyn,Greenpoint,40.7233,-73.94187,Entire home/apt,116,1,9,0.32,1,0,2017.0,4.0,30.0
22144,Brooklyn,Bedford-Stuyvesant,40.69461,-73.94825,Private room,47,3,5,0.2,2,0,2017.0,8.0,14.0
22145,Manhattan,East Village,40.72771,-73.98983,Private room,100,2,66,2.39,3,27,2019.0,6.0,12.0
22146,Brooklyn,East New York,40.6754,-73.88989,Private room,75,3,71,2.61,8,360,2019.0,6.0,10.0
22147,Brooklyn,Williamsburg,40.71666,-73.94562,Entire home/apt,160,5,10,0.37,1,0,2017.0,9.0,27.0
22148,Brooklyn,Crown Heights,40.67091,-73.94888,Entire home/apt,275,4,6,0.26,1,96,2019.0,7.0,6.0
22149,Brooklyn,Flatbush,40.64807,-73.96625,Private room,22,3,2,0.08,1,0,2018.0,3.0,5.0
22150,Brooklyn,Brighton Beach,40.58186,-73.9602,Private room,60,1,2,0.07,4,1,2019.0,2.0,11.0
22151,Manhattan,Harlem,40.81213,-73.9395,Entire home/apt,70,4,9,0.44,1,0,2018.0,7.0,2.0
22152,Brooklyn,South Slope,40.66424,-73.98395,Private room,100,3,6,0.23,2,179,2019.0,5.0,7.0
22153,Brooklyn,Bedford-Stuyvesant,40.68144,-73.9426,Private room,55,5,0,0.0,1,0,0.0,0.0,0.0
22154,Manhattan,Harlem,40.81703,-73.9525,Private room,64,2,8,0.29,3,98,2019.0,6.0,23.0
22155,Manhattan,Washington Heights,40.84545,-73.93809,Private room,47,3,4,0.16,1,0,2018.0,8.0,13.0
22156,Manhattan,Chelsea,40.74107,-73.99936,Entire home/apt,250,2,2,0.07,1,0,2017.0,4.0,21.0
22157,Brooklyn,Williamsburg,40.71724,-73.94492,Entire home/apt,190,15,8,0.31,1,198,2019.0,6.0,9.0
22158,Bronx,Kingsbridge,40.8781,-73.89998,Entire home/apt,99,3,116,4.35,2,86,2019.0,6.0,22.0
22159,Brooklyn,Bedford-Stuyvesant,40.68309,-73.95249,Private room,88,7,6,0.33,2,82,2018.0,10.0,28.0
22160,Brooklyn,Bedford-Stuyvesant,40.6905,-73.94375,Private room,100,1,0,0.0,2,130,0.0,0.0,0.0
22161,Manhattan,Upper West Side,40.77048,-73.98252,Private room,250,3,11,0.42,1,17,2019.0,4.0,21.0
22162,Manhattan,East Village,40.72571,-73.98789,Entire home/apt,250,2,8,0.32,3,264,2019.0,6.0,2.0
22163,Brooklyn,Brooklyn Heights,40.69564,-73.99691,Entire home/apt,150,3,26,0.95,1,0,2019.0,5.0,27.0
22164,Manhattan,Hell's Kitchen,40.76616,-73.98916,Entire home/apt,484,2,107,3.95,1,46,2019.0,6.0,23.0
22165,Brooklyn,South Slope,40.6632,-73.98529,Private room,50,1,19,0.71,1,0,2017.0,6.0,12.0
22166,Manhattan,Midtown,40.75794,-73.96959,Entire home/apt,141,8,12,0.44,1,0,2018.0,2.0,2.0
22167,Manhattan,Midtown,40.76352,-73.9831,Entire home/apt,199,2,70,2.65,1,263,2019.0,6.0,15.0
22168,Manhattan,Morningside Heights,40.81473,-73.96217,Entire home/apt,140,2,2,0.14,1,0,2018.0,5.0,7.0
22169,Manhattan,Harlem,40.8217,-73.93751,Private room,79,2,36,3.17,1,218,2019.0,6.0,30.0
22170,Brooklyn,Navy Yard,40.69851,-73.96961,Entire home/apt,142,2,3,0.11,1,0,2017.0,8.0,28.0
22171,Brooklyn,Bedford-Stuyvesant,40.68656,-73.9522,Private room,80,1,3,0.11,1,0,2017.0,10.0,1.0
22172,Manhattan,Chelsea,40.75538,-74.00441,Shared room,337,27,0,0.0,1,365,0.0,0.0,0.0
22173,Bronx,Pelham Gardens,40.86437,-73.8485,Private room,47,2,40,1.58,2,339,2019.0,4.0,16.0
22174,Brooklyn,Williamsburg,40.71647,-73.95971,Private room,65,20,1,0.04,2,0,2017.0,6.0,1.0
22175,Manhattan,Harlem,40.81217,-73.94056,Entire home/apt,149,3,80,2.92,2,268,2019.0,6.0,24.0
22176,Brooklyn,Crown Heights,40.67933,-73.96305,Entire home/apt,300,5,3,0.12,1,0,2018.0,8.0,12.0
22177,Brooklyn,Brooklyn Heights,40.6961,-73.99329,Private room,159,2,5,0.19,1,363,2018.0,11.0,16.0
22178,Brooklyn,Clinton Hill,40.68352,-73.96771,Private room,60,3,9,0.34,2,6,2019.0,4.0,22.0
22179,Brooklyn,Bushwick,40.70219,-73.93115,Private room,50,3,2,0.07,1,0,2018.0,1.0,7.0
22180,Manhattan,Financial District,40.70464,-74.00715,Entire home/apt,220,2,108,3.92,1,225,2019.0,7.0,1.0
22181,Manhattan,Midtown,40.76587,-73.98211,Entire home/apt,380,4,0,0.0,1,0,0.0,0.0,0.0
22182,Brooklyn,Sheepshead Bay,40.59211,-73.94127,Private room,99,1,13,0.52,1,82,2019.0,5.0,23.0
22183,Brooklyn,Greenpoint,40.72428,-73.94686,Entire home/apt,120,3,8,1.28,1,3,2019.0,6.0,21.0
22184,Manhattan,Upper East Side,40.76987,-73.95111,Entire home/apt,110,14,4,0.36,1,221,2019.0,7.0,6.0
22185,Queens,Jamaica,40.67414,-73.76454,Private room,50,7,14,0.5,2,0,2018.0,7.0,28.0
22186,Queens,Astoria,40.75615,-73.91281,Private room,30,90,2,0.08,4,341,2017.0,7.0,1.0
22187,Brooklyn,Bushwick,40.69723,-73.92511,Private room,60,5,22,0.96,2,175,2019.0,6.0,17.0
22188,Brooklyn,Coney Island,40.57706,-73.98439,Entire home/apt,110,2,57,2.13,6,144,2019.0,5.0,27.0
22189,Manhattan,Harlem,40.80533,-73.95049,Private room,75,1,2,0.4,1,280,2019.0,2.0,17.0
